date,campaign_id,campaign_name,total_revenue,total_cost,total_profit,total_clicks,total_roi,avg_cpc
2019/01/01,2d73855c27b1ad3de405b7f6c885cf6f,b1574e46131b373ca9bb1fdd8e3ae896,3.6574384669999995,5.700000084,-2.0425616170000005,57,0.6416558619475276,0.10000000147368421
2019/01/01,2de158621380f2bc1b1a2b0bcda543f0,b1944a28f2b302d4b41bc262a5159259,3351.864661234,3373.21391972,-21.349258486000053,54448,0.9936709443889132,0.061952944455627386
2019/01/01,2fa55c3848c40a7de186ca0895b50608,ee26e66237d7532d8efef9822a24e53d,0.063364,0.0,0.063364,19,,0.0
2019/01/01,3045bce762269ef1c0912e0902d3ccc6,bac953e88f6d79514b0b6fc42eb6f3b7,0.002876,0.0,0.002876,15,,0.0
2019/01/01,315b67f86cd16aa8d15ffe676c5b7a31,bac953e88f6d79514b0b6fc42eb6f3b7,0.026002,0.0,0.026002,5,,0.0
2019/01/01,31a64605fc8cfe95ed14458eaa96f9d5,1a9cd220a1c7d542b7ab8d3d8fee260d,2.310132789,1.379999966,0.9301328229999999,46,1.6740093086350119,0.029999999260869565
2019/01/01,33a969144e87f8bf7b166b9c77274805,61d475da831215371e2edc0c2138ba87,46.265669091,83.256001882,-36.99033279100001,834,0.5557037095844818,0.09982734038609113
2019/01/01,33e789016c338e7ed7982538966e0cb7,486b17669aeea8a67859365c14841b4e,0.0004032,0.100000002,-0.099596802,2,0.004031999919360001,0.050000001
2019/01/01,3401231d29655106e805662625d6dff5,f85b357730f444a675db3138ee906d27,0.017262,1.092000028,-1.074738028,14,0.015807691902366874,0.078000002
2019/01/01,342d99c88a356c5c3f9204d218fcaac8,bac953e88f6d79514b0b6fc42eb6f3b7,160.327002998,0.0,160.327002998,3652,,0.0
2019/01/01,346cad502e4360be2478d62e6fb00b7d,bac953e88f6d79514b0b6fc42eb6f3b7,0.65319031,0.0,0.65319031,81,,0.0
2019/01/01,35245f7ad220f120534a839eb8312b55,9c7b3c8bf9b3e3e1abf51411bd1c32db,1.483645095,2.2099999180000003,-0.7263548230000003,17,0.6713326470811208,0.1299999951764706
2019/01/01,355ddb9839bcf6f517289e3a2125668e,3a3537241521700777eda8a1e998dd15,1.793880281,3.000000043,-1.206119762,30,0.5979600850959055,0.10000000143333333
